"","studyName","location","latitude","longitude","vegetation","map","mat","grouping","lai","species","speciesMatched","family","pft","growingCondition","status","light","age","a.lf","a.ssba","a.ssbh","a.ssbc","a.shba","a.shbh","a.shbc","a.sbba","a.sbbh","a.sbbc","a.stba","a.stbh","a.stbc","a.cp","a.cs","h.t","h.c","d.ba","d.bh","h.bh","d.cr","c.d","m.lf","m.ss","m.sh","m.sb","m.st","m.so","m.br","m.rf","m.rc","m.rt","m.to","a.ilf","ma.ilf","r.st","r.ss","r.sb","r.sh","n.lf","n.ss","n.sb","n.sh","n.rf","n.rc","mean_annual_precipitation"
"1522","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.91993,-98.38812,"BorF",NA,NA,"Site = W1964; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,35,NA,NA,6.57547909e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.000132732289614169,NA,NA,NA,NA,NA,NA,0.013,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1523","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.91993,-98.38812,"BorF",NA,NA,"Site = W1964; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,35,NA,NA,6.77537863e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.000113097335529233,NA,NA,NA,NA,NA,NA,0.012,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1524","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.91993,-98.38812,"BorF",NA,NA,"Site = W1964; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,35,NA,NA,7.57667325e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.000113097335529233,NA,NA,NA,NA,NA,NA,0.012,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1525","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.91993,-98.38812,"BorF",NA,NA,"Site = W1964; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,35,NA,NA,4.58826465e-05,NA,NA,NA,NA,NA,NA,NA,NA,7.85398163397448e-05,NA,NA,NA,NA,NA,NA,0.01,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1526","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.91993,-98.38812,"BorF",NA,NA,"Site = W1964; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,35,NA,NA,4.68703633e-05,NA,NA,NA,NA,NA,NA,NA,NA,6.36172512351933e-05,NA,NA,NA,NA,NA,NA,0.009,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1527","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,3.03405594e-05,NA,NA,NA,NA,NA,NA,NA,NA,5.28101725068444e-05,NA,NA,NA,NA,NA,NA,0.0082,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1528","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,2.15789716e-05,NA,NA,NA,NA,NA,NA,NA,NA,5.28101725068444e-05,NA,NA,NA,NA,NA,NA,0.0082,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1529","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,2.83393649e-05,NA,NA,NA,NA,NA,NA,NA,NA,5.15299735005066e-05,NA,NA,NA,NA,NA,NA,0.0081,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1530","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,2.46401395e-05,NA,NA,NA,NA,NA,NA,NA,NA,3.73928065593525e-05,NA,NA,NA,NA,NA,NA,0.0069,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1531","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,1.77044454e-05,NA,NA,NA,NA,NA,NA,NA,NA,3.6316811075498e-05,NA,NA,NA,NA,NA,NA,0.0068,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1532","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,6.9718224e-06,NA,NA,NA,NA,NA,NA,NA,NA,2.20618344098343e-05,NA,NA,NA,NA,NA,NA,0.0053,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1533","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,3.6564997e-06,NA,NA,NA,NA,NA,NA,NA,NA,2.04282062299676e-05,NA,NA,NA,NA,NA,NA,0.0051,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1534","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,9.0606674e-06,NA,NA,NA,NA,NA,NA,NA,NA,1.661902513749e-05,NA,NA,NA,NA,NA,NA,0.0046,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1535","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,6.6501233e-06,NA,NA,NA,NA,NA,NA,NA,NA,1.52053084433746e-05,NA,NA,NA,NA,NA,NA,0.0044,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1536","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,4.4173934e-06,NA,NA,NA,NA,NA,NA,NA,NA,1.13411494794592e-05,NA,NA,NA,NA,NA,NA,0.0038,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1537","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,5.5153801e-06,NA,NA,NA,NA,NA,NA,NA,NA,9.0792027688745e-06,NA,NA,NA,NA,NA,NA,0.0034,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1538","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86351,-98.48128,"BorF",NA,NA,"Site = W1981; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,18,NA,NA,3.7450926e-06,NA,NA,NA,NA,NA,NA,NA,NA,9.0792027688745e-06,NA,NA,NA,NA,NA,NA,0.0034,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1539","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,4.7529145e-06,NA,NA,NA,NA,NA,NA,NA,8.04247719318987e-06,NA,NA,NA,NA,NA,NA,0.0032,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1540","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,4.7529145e-06,NA,NA,NA,NA,NA,NA,NA,9.0792027688745e-06,NA,NA,NA,NA,NA,NA,0.0034,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1541","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,5.896454e-06,NA,NA,NA,NA,NA,NA,NA,1.01787601976309e-05,NA,NA,NA,NA,NA,NA,0.0036,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1542","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,7.6453783e-06,NA,NA,NA,NA,NA,NA,NA,1.45220120412188e-05,NA,NA,NA,NA,NA,NA,0.0043,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1543","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,1.38544207e-05,NA,NA,NA,NA,NA,NA,NA,2.1237166338267e-05,NA,NA,NA,NA,NA,NA,0.0052,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1544","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,2.53388244e-05,NA,NA,NA,NA,NA,NA,NA,3.95919214168654e-05,NA,NA,NA,NA,NA,NA,0.0071,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1545","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,4.20835098e-05,NA,NA,NA,NA,NA,NA,NA,5.67450173054656e-05,NA,NA,NA,NA,NA,NA,0.0085,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1546","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.90487,-98.97767,"BorF",NA,NA,"Site = W1989; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,10,NA,NA,4.75388843e-05,NA,NA,NA,NA,NA,NA,NA,7.23822947387088e-05,NA,NA,NA,NA,NA,NA,0.0096,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507
"1547","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",56.46217,-99.97617,"BorF",NA,NA,"Site = W1995; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,4,NA,NA,1.809557e-07,NA,NA,NA,NA,NA,NA,NA,7.85398163397448e-07,NA,NA,NA,NA,NA,NA,0.001,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505
"1548","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",56.46217,-99.97617,"BorF",NA,NA,"Site = W1995; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,4,NA,NA,6.361724e-07,NA,NA,NA,NA,NA,NA,NA,7.85398163397448e-07,NA,NA,NA,NA,NA,NA,0.001,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505
"1549","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",56.46217,-99.97617,"BorF",NA,NA,"Site = W1995; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,4,NA,NA,9.852033e-07,NA,NA,NA,NA,NA,NA,NA,2.01061929829747e-06,NA,NA,NA,NA,NA,NA,0.0016,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505
"1550","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",56.46217,-99.97617,"BorF",NA,NA,"Site = W1995; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,4,NA,NA,9.852033e-07,NA,NA,NA,NA,NA,NA,NA,5.30929158456675e-06,NA,NA,NA,NA,NA,NA,0.0026,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505
"1551","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",56.46217,-99.97617,"BorF",NA,NA,"Site = W1995; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,4,NA,NA,1.0935882e-06,NA,NA,NA,NA,NA,NA,NA,2.01061929829747e-06,NA,NA,NA,NA,NA,NA,0.0016,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505
"1552","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",56.46217,-99.97617,"BorF",NA,NA,"Site = W1995; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,4,NA,NA,3.8707555e-06,NA,NA,NA,NA,NA,NA,NA,9.0792027688745e-06,NA,NA,NA,NA,NA,NA,0.0034,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505
"1553","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",56.46217,-99.97617,"BorF",NA,NA,"Site = W1995; HarvestYear = 1999; Edaphic = Wet",NA,"Picea mariana","Picea mariana","Pinaceae","EG","FW",3,NA,4,NA,NA,4.082813e-06,NA,NA,NA,NA,NA,NA,NA,7.06858347057703e-06,NA,NA,NA,NA,NA,NA,0.003,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505
"1554","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.007441378678,NA,NA,NA,NA,NA,NA,NA,NA,0.010028749148422,NA,NA,NA,NA,NA,NA,0.113,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1555","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.006085589497,NA,NA,NA,NA,NA,NA,NA,NA,0.00708821842466197,NA,NA,NA,NA,NA,NA,0.095,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1556","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.0047643016,NA,NA,NA,NA,NA,NA,NA,NA,0.00608212337734984,NA,NA,NA,NA,NA,NA,0.088,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1557","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.002454180765,NA,NA,NA,NA,NA,NA,NA,NA,0.00321699087727595,NA,NA,NA,NA,NA,NA,0.064,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1558","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.00209158411,NA,NA,NA,NA,NA,NA,NA,NA,0.00282743338823081,NA,NA,NA,NA,NA,NA,0.06,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1559","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.002301756659,NA,NA,NA,NA,NA,NA,NA,NA,0.00282743338823081,NA,NA,NA,NA,NA,NA,0.06,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1560","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.001698207701,NA,NA,NA,NA,NA,NA,NA,NA,0.00273397100678652,NA,NA,NA,NA,NA,NA,0.059,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1561","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.0006579575724,NA,NA,NA,NA,NA,NA,NA,NA,0.00152053084433746,NA,NA,NA,NA,NA,NA,0.044,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1562","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.001071683648,NA,NA,NA,NA,NA,NA,NA,NA,0.00145220120412188,NA,NA,NA,NA,NA,NA,0.043,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1563","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.0007826608937,NA,NA,NA,NA,NA,NA,NA,NA,0.00107521008569111,NA,NA,NA,NA,NA,NA,0.037,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1564","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.0007278793718,NA,NA,NA,NA,NA,NA,NA,NA,0.00101787601976309,NA,NA,NA,NA,NA,NA,0.036,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1565","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.92019,-98.38986,"BorF",NA,NA,"Site = D1964; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,35,NA,NA,0.0005708496905,NA,NA,NA,NA,NA,NA,NA,NA,0.000855298599939821,NA,NA,NA,NA,NA,NA,0.033,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1566","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86407,-98.4826,"BorF",NA,NA,"Site = D1981; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,18,NA,NA,0.003426842983,NA,NA,NA,NA,NA,NA,NA,NA,0.00477836242611008,NA,NA,NA,NA,NA,NA,0.078,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1567","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86407,-98.4826,"BorF",NA,NA,"Site = D1981; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,18,NA,NA,0.00262139549,NA,NA,NA,NA,NA,NA,NA,NA,0.00321699087727595,NA,NA,NA,NA,NA,NA,0.064,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1568","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86407,-98.4826,"BorF",NA,NA,"Site = D1981; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,18,NA,NA,0.002349290212,NA,NA,NA,NA,NA,NA,NA,NA,0.0029224665660019,NA,NA,NA,NA,NA,NA,0.061,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
"1569","BondLamberty2002","Near Thompson and Leaf Rapids, Manitoba, Canada",55.86407,-98.4826,"BorF",NA,NA,"Site = D1981; HarvestYear = 1999; Edaphic = Dry",NA,"Pinus banksiana","Pinus banksiana","Pinaceae","EG","FW",1,NA,18,NA,NA,0.002111275613,NA,NA,NA,NA,NA,NA,NA,NA,0.00264207942166902,NA,NA,NA,NA,NA,NA,0.058,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514
